Date,Open,High,Low,Close,Volume,polarity_mean,polarity_max
2024-01-16,22080.5,22124.15039,21969.80078,22032.30078,292400.0,0.0619038526407059,-0.9674021005630492
2024-01-17,21647.25,21851.5,21550.44922,21571.94922,456000.0,0.0883599189970561,-0.951137125492096
2024-01-18,21414.19922,21539.40039,21285.55078,21462.25,387300.0,0.0372792379585681,-0.9642584919929504
2024-01-19,21615.19922,21670.59961,21575.0,21622.40039,343100.0,0.0562705186305828,-0.96708345413208
2024-01-23,21716.69922,21750.25,21192.59961,21238.80078,449700.0,0.1146933355402805,-0.9609380960464478
2024-01-24,21185.25,21482.34961,21137.19922,21453.94922,407500.0,0.0824649124143489,-0.9671271443367004
2024-01-25,21454.59961,21459.0,21247.05078,21352.59961,418100.0,0.0944868092170371,-0.9673653841018676
2024-01-29,21433.09961,21763.25,21429.59961,21737.59961,376700.0,0.1078068674573402,-0.9657166004180908
2024-01-30,21775.75,21813.05078,21501.80078,21522.09961,375100.0,0.0,0.0
2024-01-31,21487.25,21741.34961,21448.84961,21725.69922,410600.0,0.0,0.0
2024-02-01,21780.65039,21832.94922,21658.75,21697.44922,332500.0,0.1498103967895801,-0.9666510224342346
2024-02-02,21812.75,22126.80078,21805.55078,21853.80078,442800.0,0.1204730504851662,-0.9683948159217834
2024-02-05,21921.05078,21964.30078,21726.94922,21771.69922,440800.0,0.0711188527040075,-0.967137575149536
2024-02-06,21825.19922,21951.40039,21737.55078,21929.40039,371000.0,0.0823099756732993,-0.9640882015228271
2024-02-07,22045.05078,22053.30078,21860.15039,21930.5,346300.0,0.0376605275846065,-0.9634331464767456
2024-02-08,22009.65039,22011.05078,21665.30078,21717.94922,491100.0,0.0444219368075331,-0.9669246673583984
2024-02-09,21727.0,21804.44922,21629.90039,21782.5,349200.0,0.0765700455126173,-0.9659298658370972
2024-02-12,21800.80078,21831.69922,21574.75,21616.05078,287400.0,-0.0037879705273475,-0.9662360548973083
2024-02-13,21664.30078,21766.80078,21543.34961,21743.25,365800.0,0.0189855520076611,-0.9657868146896362
2024-02-14,21578.15039,21870.84961,21530.19922,21840.05078,359100.0,0.0029123477198971,-0.9636492729187012
2024-02-15,21906.55078,21953.84961,21794.80078,21910.75,345400.0,0.0675841816573765,-0.95497727394104
2024-02-16,22020.30078,22068.65039,21968.94922,22040.69922,343900.0,0.0618836017776664,-0.953851878643036
2024-02-19,22103.44922,22186.65039,22021.05078,22122.25,0.0,0.0576380978664383,-0.9508225917816162
2024-02-20,22099.19922,22215.59961,22045.84961,22196.94922,295700.0,0.059020023456415,-0.9664977788925172
2024-02-21,22248.84961,22249.40039,21997.94922,22055.05078,364500.0,0.0292192475209312,-0.96394944190979
2024-02-22,22081.55078,22252.5,21875.25,22217.44922,343500.0,0.0481991865481846,-0.9656850695610046
2024-02-23,22290.0,22297.5,22186.09961,22212.69922,226000.0,0.0504772179629853,-0.9604730010032654
2024-02-26,22169.19922,22202.15039,22075.15039,22122.05078,207800.0,0.0114311953025158,-0.9609131813049316
2024-02-27,22090.19922,22218.25,22085.65039,22198.34961,252200.0,0.0175297795290535,-0.9527132511138916
2024-02-28,22214.09961,22229.15039,21915.84961,21951.15039,203000.0,0.0,0.0
2024-02-29,21935.19922,22060.55078,21860.65039,21982.80078,360200.0,0.0,0.0
2024-03-01,22048.30078,22353.30078,22047.75,22338.75,351500.0,0.067808262866379,-0.9655293226242064
2024-03-04,22403.5,22440.90039,22358.30078,22405.59961,298800.0,0.0519212610633211,-0.964743196964264
2024-03-05,22371.25,22416.90039,22269.15039,22356.30078,296200.0,0.00609512912416,-0.961070954799652
2024-03-06,22327.5,22497.19922,22224.34961,22474.05078,312300.0,0.0370218772713067,-0.966793656349182
2024-03-07,22505.30078,22525.65039,22430.0,22493.55078,379900.0,0.0648022844432905,-0.9594370722770692
2024-03-11,22517.5,22526.59961,22307.25,22332.65039,277900.0,0.0565526046122264,-0.9657156467437744
2024-03-12,22334.44922,22452.55078,22256.0,22335.69922,299200.0,0.0750299607086734,-0.963943898677826
2024-03-13,22432.19922,22446.75,21905.65039,21997.69922,493300.0,0.038235056703605,-0.965779185295105
2024-03-14,21982.55078,22204.59961,21917.5,22146.65039,426700.0,0.0780303049455337,-0.9663991332054138
2024-03-15,22064.84961,22120.90039,21931.69922,22023.34961,661500.0,0.0565397010065157,-0.9664677977561952
2024-03-18,21990.09961,22123.69922,21916.55078,22055.69922,356300.0,0.0036953200490562,-0.959177553653717
2024-03-19,21946.44922,21978.30078,21793.09961,21817.44922,344200.0,0.041138236435554,-0.9609795808792114
2024-03-20,21843.90039,21930.90039,21710.19922,21839.09961,312400.0,0.0045220672063113,-0.9653138518333436
2024-03-21,21989.90039,22080.94922,21941.30078,22011.94922,353200.0,0.0397663775215392,-0.9658957123756408
2024-03-22,21932.19922,22180.69922,21883.30078,22096.75,388700.0,-0.0129200614547651,-0.9642574787139891
2024-03-26,21947.90039,22073.19922,21947.55078,22004.69922,328400.0,0.0134394880017784,-0.9609642028808594
2024-03-27,22053.94922,22193.59961,22052.84961,22123.65039,409100.0,0.0071312967860667,-0.9626843333244324
2024-03-28,22163.59961,22516.0,22163.59961,22326.90039,410500.0,0.0456403085984933,-0.9588581919670104
2024-04-01,22455.0,22529.94922,22427.75,22462.0,0.0,0.077407166711865,-0.9656955599784852
2024-04-02,22458.80078,22497.59961,22388.15039,22453.30078,289500.0,0.0155171413110413,-0.9649728536605836
2024-04-03,22385.69922,22521.09961,22346.5,22434.65039,309600.0,0.055332605306197,-0.9589197635650636
2024-04-04,22592.09961,22619.0,22303.80078,22514.65039,401000.0,0.0387362082565733,-0.9592779874801636
2024-04-05,22486.40039,22537.59961,22427.59961,22513.69922,242200.0,0.024134750887954,-0.9667730927467346
2024-04-08,22578.34961,22697.30078,22550.34961,22666.30078,227600.0,0.0554701321777423,-0.9634557366371156
2024-04-09,22765.09961,22768.40039,22612.25,22642.75,232400.0,0.0577010414775858,-0.9598592519760132
2024-04-10,22720.25,22775.69922,22673.69922,22753.80078,276800.0,0.0140262079707587,-0.9673557877540588
2024-04-12,22677.40039,22726.44922,22503.75,22519.40039,357200.0,0.0111239972898201,-0.9652265310287476
2024-04-15,22339.05078,22427.44922,22259.55078,22272.5,355500.0,0.0157879905120746,-0.9618313312530518
2024-04-16,22125.30078,22213.75,22079.44922,22147.90039,317300.0,0.0737856714908096,-0.9666690230369568
2024-04-18,22212.34961,22326.5,21961.69922,21995.84961,456900.0,0.0330737631235803,-0.9684075117111206
2024-04-19,21861.5,22179.55078,21777.65039,22147.0,362500.0,-0.0259715038027885,-0.9677799940109252
2024-04-22,22336.90039,22375.65039,22198.15039,22336.40039,279300.0,0.000983033280868,-0.9663614630699158
2024-04-23,22447.05078,22447.55078,22349.44922,22368.0,231500.0,0.0553103027801996,-0.9660895466804504
2024-04-24,22421.55078,22476.44922,22384.0,22402.40039,235900.0,0.030618029374051,-0.9651018381118774
2024-04-25,22316.90039,22625.94922,22305.25,22570.34961,475000.0,0.0312508963957711,-0.968134880065918
2024-04-26,22620.40039,22620.40039,22385.55078,22419.94922,329900.0,-0.0080360806802857,-0.9674374461174012
2024-04-29,22475.55078,22655.80078,22441.90039,22643.40039,292000.0,0.0,0.0
2024-04-30,22679.65039,22783.34961,22568.40039,22604.84961,361900.0,0.0,0.0
2024-05-02,22567.84961,22710.5,22567.84961,22648.19922,445900.0,0.0024651740079557,-0.9651029109954834
2024-05-03,22766.34961,22794.69922,22348.05078,22475.84961,438100.0,-0.0167158742926876,-0.9625530242919922
2024-05-06,22561.59961,22588.80078,22409.44922,22442.69922,320300.0,-0.0034183907245888,-0.9672674536705016
2024-05-07,22489.75,22499.05078,22232.05078,22302.5,297800.0,0.0230060306312313,-0.961651086807251
2024-05-08,22231.19922,22368.65039,22185.19922,22302.5,277400.0,0.0636941669303677,-0.9658840298652648
2024-05-09,22224.80078,22307.75,21932.40039,21957.5,331300.0,-0.001667284350928,-0.9656755924224854
2024-05-10,21990.94922,22131.30078,21950.30078,22055.19922,265800.0,0.0249583383752294,-0.9628039002418518
2024-05-13,22027.94922,22131.65039,21821.05078,22104.05078,278200.0,0.0452844294624469,-0.9678723216056824
2024-05-14,22112.90039,22270.05078,22081.25,22217.84961,230200.0,0.0334321629037862,-0.9654137492179872
2024-05-15,22255.59961,22297.55078,22151.75,22200.55078,231900.0,0.0839801683194107,-0.9632131457328796
2024-05-16,22319.19922,22432.25,22054.55078,22403.84961,368900.0,0.0714399425654289,-0.9670628309249878
2024-05-17,22415.25,22502.15039,22345.65039,22466.09961,242700.0,0.017830515068796,-0.9670283794403076
2024-05-21,22404.55078,22591.09961,22404.55078,22529.05078,347600.0,0.0326263056582266,-0.9645833373069764
2024-05-22,22576.59961,22629.5,22483.15039,22597.80078,290300.0,0.0111720104527545,-0.967197835445404
2024-05-23,22614.09961,22993.59961,22577.44922,22967.65039,369800.0,0.0040777881673518,-0.9676918983459472
2024-05-24,22930.75,23026.40039,22908.0,22957.09961,261900.0,0.0566388171315544,-0.9678019881248474
2024-05-27,23038.94922,23110.80078,22871.19922,22932.44922,260000.0,-0.013714795540496,-0.9660674929618835
2024-05-28,22977.15039,22998.55078,22858.5,22888.15039,217900.0,0.0333276590148747,-0.9649270176887512
2024-05-29,22762.75,22825.5,22685.44922,22704.69922,269900.0,0.0048108708054919,-0.9673152565956116
2024-05-30,22617.44922,22705.75,22417.0,22488.65039,373400.0,0.0,0.0
2024-05-31,22568.09961,22653.75,22465.09961,22530.69922,572100.0,0.0,0.0
